id,latitude,longitude,property_type,room_type,bathrooms,bedrooms,minimum_nights,price
33884975,37.76489,-122.4431,Condominium,Private room,1.0,1.0,2,$120.00 
33900698,37.74005,-122.3861,Guest suite,Entire home/apt,1.0,2.0,2,$109.00 
33900963,37.78618,-122.41792,Apartment,Entire home/apt,1.0,1.0,30,$149.00 
33907636,37.7859,-122.41467,Apartment,Entire home/apt,1.0,0.0,30,$87.00 
33908655,37.7655,-122.4492,Condominium,Entire home/apt,2.0,2.0,30,$300.00 
33912887,37.78362,-122.44825,Apartment,Entire home/apt,1.0,2.0,30,$176.00 
33930957,37.77296,-122.40898,Apartment,Entire home/apt,2.0,2.0,30,$272.00 
33932253,37.76499,-122.47965,Apartment,Private room,1.0,1.0,30,$57.00 
33935404,37.79295,-122.43502,Condominium,Entire home/apt,1.0,1.0,30,$225.00 
33942157,37.7791,-122.41432,Hotel,Private room,1.0,1.0,1,$999.00 
33943537,37.71147,-122.45993,House,Entire home/apt,1.0,2.0,1,$185.00 
33960503,37.7892,-122.43791,Condominium,Entire home/apt,1.0,1.0,30,$150.00 
33962150,37.78358,-122.44456,Apartment,Entire home/apt,3.0,3.0,30,$290.00 
33962677,37.75108,-122.41851,Apartment,Private room,1.0,1.0,90,$75.00 
33969322,37.77908,-122.41433,Hotel,Private room,1.0,1.0,1,$999.00 
33969918,37.78111,-122.41088,Boutique hotel,Hotel room,1.0,1.0,1,$162.00 
33969945,37.77998,-122.41283,Boutique hotel,Hotel room,1.0,1.0,1,$185.00 
33969977,37.78096,-122.41128,Boutique hotel,Hotel room,1.0,1.0,1,$255.00 
33969998,37.7799,-122.4123,Boutique hotel,Hotel room,1.0,1.0,1,$337.00 
33970015,37.77999,-122.41269,Boutique hotel,Hotel room,1.0,1.0,1,$162.00 
33970040,37.77923,-122.41282,Boutique hotel,Hotel room,1.0,1.0,1,$208.00 
33970056,37.77928,-122.41313,Boutique hotel,Hotel room,1.0,1.0,1,$239.00 
33970080,37.77976,-122.41266,Boutique hotel,Hotel room,1.0,1.0,1,$232.00 
33970108,37.77926,-122.4117,Boutique hotel,Hotel room,1.0,1.0,1,$173.00 
33970139,37.78082,-122.41116,Boutique hotel,Hotel room,1.0,1.0,1,$453.00 
33974085,37.77456,-122.49071,House,Entire home/apt,2.5,3.0,3,$630.00 
33975653,37.77106,-122.40417,Apartment,Private room,1.0,1.0,5,$249.00 
33981784,37.75745,-122.42192,Apartment,Entire home/apt,1.0,1.0,30,$208.00 
33985470,37.78884,-122.41556,Apartment,Entire home/apt,1.0,1.0,30,$172.00 
33985752,37.75881,-122.42189,Apartment,Entire home/apt,1.0,1.0,30,$197.00 
33991821,37.77706,-122.41469,Hotel,Private room,1.0,1.0,1,$999.00 
33992126,37.7789,-122.41421,Hotel,Private room,1.0,1.0,1,$999.00 
33992162,37.77697,-122.4155,Hotel,Hotel room,1.0,2.0,1,$999.00 
33992470,37.75178,-122.42348,Apartment,Entire home/apt,1.0,0.0,3,$195.00 
33992583,37.77758,-122.41548,Hotel,Private room,1.0,1.0,1,$999.00 
33992760,37.7779,-122.41584,Hotel,Private room,1.0,1.0,1,$999.00 
33992962,37.79705,-122.43805,Apartment,Private room,1.0,1.0,30,$95.00 
33993528,37.75385,-122.42303,Condominium,Entire home/apt,1.0,1.0,30,$150.00 
33999573,37.76236,-122.50719,Guest suite,Entire home/apt,1.0,1.0,2,$130.00 
34001314,37.78445,-122.40786,Hostel,Shared room,1.0,1.0,32,$28.00 
34018349,37.76017,-122.3925,House,Entire home/apt,1.5,3.0,3,$550.00 
34018915,37.76066,-122.39974,House,Entire home/apt,2.0,3.0,2,$154.00 
34020025,37.72477,-122.42644,Guest suite,Entire home/apt,1.0,1.0,2,$115.00 
34023082,37.78922,-122.412,Condominium,Entire home/apt,1.0,1.0,4,$450.00 
34023143,37.79397,-122.42205,House,Private room,4.0,1.0,30,$65.00 
34023204,37.79265,-122.42045,House,Private room,4.0,1.0,30,$55.00 
34023324,37.79222,-122.42181,House,Private room,4.0,1.0,30,$55.00 
34023405,37.7941,-122.42224,House,Private room,4.0,1.0,30,$55.00 
34023504,37.79374,-122.42209,House,Private room,4.0,1.0,30,$55.00 
34023556,37.79256,-122.42026,House,Private room,4.0,1.0,30,$55.00 
34023671,37.78902,-122.41181,Condominium,Entire home/apt,1.0,1.0,4,$450.00 
34023834,37.78782,-122.41334,Condominium,Entire home/apt,1.0,1.0,4,$450.00 
34024295,37.78861,-122.41393,Condominium,Entire home/apt,1.0,1.0,4,$450.00 
34024828,37.79543,-122.41213,House,Private room,1.0,0.0,2,$145.00 
34056383,37.75864,-122.50021,House,Entire home/apt,1.0,2.0,2,$298.00 
34057904,37.75637,-122.46296,House,Entire home/apt,2.0,4.0,1,$275.00 
34059897,37.76147,-122.39662,House,Entire home/apt,3.5,4.0,30,$800.00 
34063116,37.7512,-122.43542,House,Private room,1.5,1.0,1,$81.00 
34065657,37.74108,-122.47145,House,Entire home/apt,2.0,2.0,1,$185.00 
34066697,37.77984,-122.42173,Apartment,Entire home/apt,1.0,0.0,2,$165.00 
34081671,37.73109,-122.49493,House,Private room,1.0,1.0,1,$150.00 
34087400,37.77036,-122.42921,Condominium,Entire home/apt,1.5,2.0,1,$360.00 
34092239,37.75055,-122.44264,House,Entire home/apt,1.0,2.0,2,$200.00 
34093549,37.75184,-122.44257,House,Entire home/apt,1.0,2.0,2,$225.00 
34097339,37.73243,-122.44569,House,Private room,1.0,3.0,2,$150.00 
34100558,37.7406,-122.49567,House,Entire home/apt,2.0,3.0,90,$170.00 
34118135,37.79541,-122.4159,Condominium,Entire home/apt,1.0,2.0,30,$182.00 
34118405,37.75194,-122.44124,Condominium,Entire home/apt,1.0,2.0,3,$133.00 
34120816,37.77415,-122.41364,Condominium,Entire home/apt,2.0,3.0,3,$500.00 
34123156,37.80546,-122.40925,Condominium,Private room,1.0,1.0,30,$100.00 
34125621,37.75033,-122.41338,Apartment,Private room,1.0,1.0,30,$77.00 
34127900,37.73136,-122.38365,House,Entire home/apt,1.0,1.0,30,$72.00 
34127928,37.75593,-122.40688,Apartment,Entire home/apt,1.5,2.0,2,$320.00 
34129010,37.76566,-122.43121,Condominium,Entire home/apt,1.0,1.0,3,$180.00 
34129571,37.71268,-122.44297,Apartment,Entire home/apt,1.0,2.0,30,$118.00 
34132948,37.79088,-122.4147,Apartment,Entire home/apt,2.0,2.0,30,$227.00 
34142368,37.78728,-122.41548,Apartment,Entire home/apt,1.0,2.0,30,$239.00 
34144769,37.73672,-122.45865,House,Private room,1.0,1.0,30,$110.00 
34155649,37.70825,-122.46546,House,Entire home/apt,1.0,2.0,2,$139.00 
34169226,37.75895,-122.43363,Apartment,Entire home/apt,2.0,2.0,30,$317.00 
34171989,37.75957,-122.43954,House,Entire home/apt,1.0,2.0,30,$219.00 
34176402,37.80394,-122.44676,House,Entire home/apt,2.0,3.0,30,$750.00 
34178005,37.77143,-122.4349,Apartment,Entire home/apt,1.0,2.0,1,$699.00 
34179500,37.77203,-122.41042,House,Shared room,3.0,1.0,30,$33.00 
34179551,37.79385,-122.41476,Condominium,Entire home/apt,1.0,2.0,30,$182.00 
34179652,37.75148,-122.43819,Serviced apartment,Hotel room,1.0,2.0,30,$200.00 
34179840,37.78682,-122.42959,Apartment,Shared room,2.0,1.0,30,$38.00 
34180111,37.79277,-122.42011,House,Shared room,6.0,1.0,30,$37.00 
34180218,37.76996,-122.43628,Other,Private room,1.0,1.0,1,$299.00 
34180221,37.77188,-122.43439,Other,Private room,1.0,1.0,1,$299.00 
34180238,37.79525,-122.41582,Condominium,Entire home/apt,1.0,2.0,30,$182.00 
34181981,37.78027,-122.43479,House,Private room,1.0,1.0,2,$200.00 
34189531,37.79163,-122.41135,Apartment,Entire home/apt,1.0,0.0,30,$179.00 
34197680,37.76595,-122.42584,Condominium,Entire home/apt,2.0,2.0,2,$250.00 
34200885,37.76578,-122.44326,Cottage,Entire home/apt,1.0,1.0,4,$378.00 
34203714,37.78662,-122.42932,Apartment,Shared room,2.0,1.0,30,$42.00 
34206236,37.76569,-122.41707,Apartment,Entire home/apt,1.0,0.0,30,$87.00 
34208181,37.7334,-122.38692,House,Private room,1.0,1.0,1,$64.00 
34209228,37.77513,-122.42028,Condominium,Entire home/apt,1.0,2.0,30,$207.00 
34209303,37.77569,-122.41961,Condominium,Entire home/apt,1.0,2.0,30,$197.00 
34223791,37.78347,-122.4165,Serviced apartment,Private room,1.0,1.0,32,$59.00 
34227689,37.78712,-122.44022,Condominium,Entire home/apt,1.5,1.0,2,$145.00 
34228117,37.73726,-122.45791,Guest suite,Entire home/apt,1.0,1.0,2,$200.00 
34228309,37.78987,-122.44551,Condominium,Entire home/apt,1.0,1.0,1,$199.00 
34230088,37.75029,-122.41015,Apartment,Entire home/apt,2.0,2.0,30,$293.00 
34231359,37.8003,-122.40556,Condominium,Entire home/apt,2.0,5.0,30,$198.00 
34234091,37.80399,-122.40882,Condominium,Entire home/apt,1.5,2.0,3,$400.00 
34240899,37.78502,-122.41097,Hostel,Private room,0.0,1.0,32,$49.00 
34246050,37.77571,-122.44753,House,Entire home/apt,1.5,3.0,3,$450.00 
34247471,37.72709,-122.44108,Guest suite,Entire home/apt,1.0,2.0,3,$125.00 
34251904,37.7758,-122.444,Apartment,Entire home/apt,1.0,3.0,30,$220.00 
34253243,37.75062,-122.42645,Condominium,Entire home/apt,1.5,3.0,2,$520.00 
34255860,37.76625,-122.43283,Apartment,Private room,1.5,1.0,30,$79.00 
34277623,37.73058,-122.43425,House,Entire home/apt,1.0,2.0,6,$300.00 
34279342,37.78635,-122.42928,Apartment,Shared room,2.0,1.0,30,$40.00 
34283628,37.77728,-122.39393,Condominium,Entire home/apt,1.0,1.0,30,$180.00 
34287368,37.78613,-122.47318,Condominium,Entire home/apt,1.5,2.0,30,$156.00 
34287664,37.76743,-122.42247,Condominium,Private room,1.0,1.0,1,$232.00 
34287875,37.71886,-122.40465,House,Private room,1.0,1.0,1,$68.00 
34289989,37.71738,-122.40363,House,Entire home/apt,1.0,1.0,30,$220.00 
34306495,37.78627,-122.42974,Apartment,Shared room,2.0,1.0,30,$40.00 
34306965,37.75855,-122.44344,Apartment,Entire home/apt,1.5,2.0,2,$550.00 
34313204,37.79496,-122.42479,Condominium,Entire home/apt,2.0,3.0,2,$850.00 
34314752,37.79158,-122.40896,Apartment,Entire home/apt,1.0,1.0,30,$110.00 
34315002,37.7853,-122.42981,Apartment,Shared room,2.0,1.0,30,$40.00 
34316297,37.76343,-122.44898,Apartment,Entire home/apt,1.5,1.0,30,$125.00 
34339911,37.75855,-122.49609,House,Entire home/apt,3.5,5.0,3,$700.00 
34343963,37.79107,-122.402,Condominium,Entire home/apt,2.0,2.0,30,$249.00 
34344497,37.76842,-122.44539,House,Private room,1.5,1.0,30,$70.00 
34345807,37.74306,-122.49557,Dome house,Entire home/apt,1.0,2.0,2,$135.00 
34361868,37.77681,-122.46377,Apartment,Entire home/apt,1.0,1.0,30,$149.00 
34364311,37.78438,-122.39185,Apartment,Entire home/apt,1.0,1.0,30,$250.00 
34369013,37.75417,-122.42406,Apartment,Entire home/apt,1.0,0.0,30,$90.00 
34369413,37.78704,-122.43908,Apartment,Shared room,2.0,1.0,30,$46.00 
34372749,37.73552,-122.42506,Guest suite,Entire home/apt,1.0,2.0,3,$149.00 
34383907,37.76206,-122.50023,House,Entire home/apt,1.0,2.0,2,$345.00 
34387299,37.78038,-122.40059,Apartment,Entire home/apt,1.0,1.0,30,$245.00 
34394047,37.80602,-122.40931,Apartment,Entire home/apt,1.0,2.0,3,$500.00 
34404283,37.78836,-122.41841,Apartment,Entire home/apt,1.0,2.0,30,$239.00 
34412659,37.75324,-122.50362,Guest suite,Entire home/apt,1.0,1.0,30,$85.00 
34416215,37.7172,-122.45689,House,Shared room,5.0,1.0,30,$40.00 
34416403,37.72371,-122.44022,House,Shared room,5.0,1.0,30,$33.00 
34417300,37.72364,-122.4402,House,Shared room,5.0,1.0,30,$40.00 
34417651,37.7172,-122.45641,House,Shared room,5.0,1.0,30,$42.00 
34417750,37.71777,-122.45745,House,Private room,1.5,1.0,30,$90.00 
34417861,37.71697,-122.45751,House,Private room,5.0,1.0,30,$75.00 
34419699,37.73393,-122.38575,House,Private room,1.0,2.0,1,$83.00 
34423592,37.77735,-122.41077,House,Private room,1.0,1.0,2,$150.00 
34424480,37.76719,-122.44949,Condominium,Entire home/apt,1.5,1.0,5,$250.00 
34446936,37.76067,-122.39759,House,Entire home/apt,3.5,4.0,3,$750.00 
34447005,37.79197,-122.42201,House,Private room,2.5,1.0,30,$125.00 
34450438,37.75245,-122.41685,Apartment,Entire home/apt,1.5,3.0,30,$167.00 
34468735,37.76321,-122.47901,Apartment,Private room,1.0,1.0,30,$46.00 
34470646,37.77338,-122.43176,Condominium,Entire home/apt,1.0,2.0,2,$250.00 
34476163,37.80158,-122.41856,Apartment,Entire home/apt,1.0,2.0,30,$228.00 
34476273,37.7997,-122.41642,Apartment,Entire home/apt,1.0,2.0,30,$215.00 
34476318,37.80117,-122.41649,Apartment,Entire home/apt,1.0,1.0,30,$149.00 
34477166,37.76194,-122.42914,Guest suite,Entire home/apt,1.0,1.0,2,$225.00 
34479334,37.76061,-122.44523,Apartment,Entire home/apt,1.0,0.0,90,$108.00 
34479889,37.74097,-122.4669,House,Entire home/apt,3.0,4.0,1,$115.00 
34494992,37.80665,-122.41776,Hotel,Hotel room,2.0,2.0,4,"$2,200.00 "
34513559,37.79222,-122.42209,Condominium,Entire home/apt,1.0,1.0,4,$450.00 
34514115,37.7922,-122.42018,Condominium,Entire home/apt,1.0,1.0,4,$450.00 
34514224,37.73825,-122.47828,Guest suite,Private room,1.0,1.0,2,$99.00 
34514572,37.79199,-122.42103,Condominium,Entire home/apt,1.0,1.0,4,$450.00 
34517652,37.75722,-122.44165,House,Private room,1.0,2.0,30,$190.00 
34533200,37.7874,-122.43731,Apartment,Shared room,2.0,1.0,30,$41.00 
34536867,37.80517,-122.41797,Boutique hotel,Private room,1.0,1.0,6,"$1,499.00 "
34538896,37.7762,-122.4392,Apartment,Entire home/apt,1.0,0.0,30,$102.00 
34543251,37.77097,-122.42662,Apartment,Private room,1.0,2.0,30,$280.00 
34543342,37.71686,-122.45599,House,Private room,5.0,1.0,30,$75.00 
34543729,37.72207,-122.44164,House,Shared room,5.0,1.0,30,$34.00 
34543798,37.72233,-122.44147,House,Shared room,5.0,1.0,30,$40.00 
34545696,37.80616,-122.41752,Boutique hotel,Private room,1.0,1.0,6,"$1,499.00 "
34548573,37.78726,-122.41655,House,Shared room,2.5,1.0,30,$40.00 
34567257,37.79565,-122.42118,Apartment,Entire home/apt,2.0,2.0,30,$249.00 
34571307,37.76351,-122.48446,Other,Private room,2.0,1.0,1,$190.00 
34571357,37.76216,-122.48459,Other,Private room,2.0,1.0,1,$249.00 
34571406,37.76186,-122.48498,Other,Private room,2.0,1.0,1,$190.00 
34575298,37.71049,-122.41196,Apartment,Entire home/apt,2.0,3.0,2,$340.00 
34575673,37.71104,-122.41077,House,Entire home/apt,1.0,1.0,1,$145.00 
34593173,37.77296,-122.40815,Apartment,Entire home/apt,1.0,0.0,30,$174.00 
34597769,37.75526,-122.44166,Condominium,Entire home/apt,2.0,2.0,30,$185.00 
34599735,37.76285,-122.42241,Apartment,Entire home/apt,1.0,2.0,30,$191.00 
34600813,37.78622,-122.4297,Apartment,Shared room,2.0,1.0,30,$44.00 
34601482,37.72276,-122.4419,House,Private room,1.0,1.0,30,"$1,000.00 "
34601638,37.77963,-122.47656,Apartment,Private room,1.5,1.0,2,$89.00 
34602830,37.76373,-122.47089,House,Entire home/apt,2.5,3.0,5,$580.00 
34602962,37.72555,-122.40864,House,Entire home/apt,3.0,4.0,30,$181.00 
34606745,37.71434,-122.46834,House,Private room,1.0,1.0,1,$125.00 
34607614,37.71328,-122.46705,House,Private room,1.0,1.0,1,$99.00 
34620219,37.75896,-122.39552,House,Private room,1.0,2.0,1,$160.00 
34626588,37.73904,-122.4184,House,Entire home/apt,3.0,4.0,4,$350.00 
34629201,37.7597,-122.42126,Apartment,Entire home/apt,1.0,2.0,2,$300.00 
34641118,37.72468,-122.43694,House,Entire home/apt,1.0,2.0,90,$125.00 
34642889,37.76919,-122.43547,House,Entire home/apt,4.0,6.0,2,"$1,500.00 "
34644631,37.74949,-122.44071,Condominium,Entire home/apt,1.0,2.0,7,$250.00 
34646493,37.71302,-122.46873,House,Private room,1.0,1.0,1,$99.00 
34656053,37.71378,-122.4685,House,Private room,1.0,1.0,1,$75.00 
34656516,37.7197,-122.40485,Guest suite,Entire home/apt,1.0,2.0,1,$240.00 
34675926,37.78652,-122.41813,House,Shared room,2.5,1.0,30,$60.00 
34676653,37.78768,-122.41738,House,Shared room,2.5,1.0,30,$80.00 
34680753,37.76939,-122.44708,House,Entire home/apt,1.0,0.0,30,$93.00 
34680755,37.76354,-122.44954,House,Entire home/apt,1.0,0.0,30,$93.00 
34680757,37.76789,-122.44495,House,Entire home/apt,1.0,0.0,30,$90.00 
34680759,37.80455,-122.40885,Townhouse,Entire home/apt,3.0,3.0,30,$417.00 
34680761,37.76911,-122.43657,Apartment,Entire home/apt,1.0,2.0,30,$160.00 
34680763,37.80202,-122.40799,Apartment,Entire home/apt,1.0,4.0,30,$175.00 
34680766,37.8037,-122.4055,Apartment,Entire home/apt,2.0,2.0,30,$334.00 
34680770,37.76345,-122.46068,House,Entire home/apt,1.0,1.0,30,$90.00 
34680772,37.7321,-122.48185,House,Entire home/apt,2.0,3.0,30,$155.00 
34681777,37.76285,-122.45244,House,Entire home/apt,1.0,1.0,30,$89.00 
34683132,37.75184,-122.46984,House,Private room,2.0,1.0,2,$214.00 
34684071,37.73722,-122.49858,Guest suite,Private room,1.0,1.0,1,$95.00 
34688624,37.72589,-122.40871,House,Entire home/apt,1.0,2.0,2,$150.00 
34691973,37.71516,-122.47536,Townhouse,Entire home/apt,2.5,3.0,30,$285.00 
34693459,37.73745,-122.41679,House,Private room,2.0,1.0,2,$75.00 
34697298,37.78815,-122.43851,House,Private room,1.0,1.0,2,$139.00 
34704352,37.78348,-122.38933,Apartment,Entire home/apt,1.0,1.0,30,$196.00 
34707280,37.70826,-122.46557,House,Entire home/apt,2.0,4.0,2,$385.00 
34709052,37.71162,-122.46035,Apartment,Private room,1.0,1.0,1,$85.00 
34714583,37.77265,-122.4401,Apartment,Private room,1.0,1.0,1,$400.00 
34723923,37.74887,-122.45279,Guest suite,Entire home/apt,1.0,2.0,2,$185.00 
34736699,37.77339,-122.39084,Apartment,Entire home/apt,1.0,1.0,30,$196.00 
34744019,37.75745,-122.41928,Apartment,Entire home/apt,2.0,2.0,30,$154.00 
34744717,37.75698,-122.41873,Apartment,Entire home/apt,2.0,2.0,30,$154.00 
34744943,37.75583,-122.41913,Apartment,Entire home/apt,1.0,1.0,30,$123.00 
34745195,37.75578,-122.41833,Apartment,Entire home/apt,2.0,2.0,30,$154.00 
34745477,37.75725,-122.41697,Apartment,Entire home/apt,1.0,1.0,30,$123.00 
34745786,37.75776,-122.41697,Apartment,Entire home/apt,2.0,2.0,30,$154.00 
34746099,37.75608,-122.41844,Apartment,Entire home/apt,2.0,2.0,30,$154.00 
34746255,37.75599,-122.41757,Apartment,Entire home/apt,1.0,1.0,30,$123.00 
34746530,37.75695,-122.41878,Apartment,Entire home/apt,2.0,2.0,30,$154.00 
34746754,37.75742,-122.41773,Apartment,Entire home/apt,1.0,1.0,30,$123.00 
34746921,37.75709,-122.41906,Apartment,Entire home/apt,2.0,2.0,30,$154.00 
34746922,37.75581,-122.41881,Apartment,Entire home/apt,1.0,1.0,30,$123.00 
34746925,37.75791,-122.41787,Apartment,Entire home/apt,1.0,1.0,30,$123.00 
34746927,37.75621,-122.4174,Apartment,Entire home/apt,1.0,1.0,30,$123.00 
34746990,37.75585,-122.41857,Apartment,Entire home/apt,2.0,2.0,30,$154.00 
34747169,37.75575,-122.41913,Apartment,Entire home/apt,2.0,2.0,30,$154.00 
34750018,37.70874,-122.44231,House,Entire home/apt,1.0,3.0,2,$249.00 
34750955,37.75653,-122.41723,Apartment,Entire home/apt,1.0,1.0,30,$123.00 
34750957,37.75702,-122.41926,Apartment,Entire home/apt,1.0,1.0,30,$123.00 
34751463,37.71928,-122.39293,House,Private room,1.0,1.0,30,$75.00 
34753092,37.74867,-122.44357,House,Entire home/apt,2.5,3.0,30,$250.00 
34756884,37.76059,-122.47534,Guest suite,Entire home/apt,1.0,2.0,2,$329.00 
34763247,37.78497,-122.42806,House,Shared room,2.0,1.0,30,$38.00 
34764763,37.79031,-122.42265,Apartment,Entire home/apt,1.0,1.0,30,$217.00 
34768329,37.78655,-122.42827,House,Shared room,2.0,1.0,30,$40.00 
34778907,37.77035,-122.43718,Apartment,Entire home/apt,1.0,2.0,30,$163.00 
34781352,37.7193,-122.40265,House,Private room,1.0,1.0,1,$58.00 
34785227,37.75318,-122.47216,House,Private room,2.0,1.0,2,$199.00 
34785290,37.77293,-122.40884,Boutique hotel,Hotel room,4.0,1.0,7,$119.00 
34789865,37.76283,-122.4466,House,Private room,1.5,1.0,2,$220.00 
34791979,37.7523,-122.42547,Apartment,Entire home/apt,1.0,2.0,30,$178.00 
34801305,37.78802,-122.42184,Apartment,Entire home/apt,1.0,1.0,30,$196.00 
34803248,37.80209,-122.44329,Apartment,Entire home/apt,1.0,2.0,30,$302.00 
34818655,37.7871,-122.41666,House,Shared room,2.5,1.0,30,$80.00 
34836860,37.72206,-122.44071,House,Private room,1.0,2.0,1,$150.00 
34840354,37.72225,-122.42888,House,Entire home/apt,2.0,0.0,30,$399.00 
34845930,37.79118,-122.43321,Apartment,Private room,1.0,1.0,30,$112.00 
34854887,37.72433,-122.43262,House,Entire home/apt,1.5,2.0,1,$250.00 
34856831,37.7248,-122.47211,House,Private room,1.0,1.0,2,$85.00 
34865780,37.76219,-122.44349,Condominium,Entire home/apt,2.0,2.0,3,$250.00 
34866364,37.75183,-122.47207,House,Private room,2.0,1.0,2,$199.00 
34867195,37.7675,-122.44677,House,Private room,1.0,1.0,30,$90.00 
34867880,37.76258,-122.49234,House,Private room,1.0,2.0,2,$109.00 
34868915,37.79085,-122.40792,House,Private room,1.0,1.0,1,$160.00 
34878799,37.79174,-122.40921,Apartment,Entire home/apt,1.0,1.0,30,$251.00 
34878846,37.80336,-122.44451,Apartment,Entire home/apt,1.0,2.0,30,$302.00 
34882868,37.77381,-122.44313,Townhouse,Private room,1.0,1.0,1,$89.00 
34895989,37.75563,-122.41775,Apartment,Entire home/apt,1.0,1.0,30,$123.00 
34901719,37.80532,-122.43582,Guest suite,Entire home/apt,1.0,1.0,2,$300.00 
34902361,37.7779,-122.43688,Apartment,Private room,,1.0,30,$50.00 
34903588,37.7313,-122.44282,Guest suite,Entire home/apt,1.0,3.0,3,$250.00 
34906463,37.77083,-122.44446,Bed and breakfast,Hotel room,5.0,1.0,1,$79.00 
34912368,37.71528,-122.47369,Townhouse,Private room,1.5,1.0,30,$75.00 
34914378,37.79376,-122.40714,Apartment,Private room,1.0,1.0,30,$78.00 
34923571,37.78954,-122.40824,Boutique hotel,Private room,1.0,1.0,5,$199.00 
34923652,37.78953,-122.4068,Boutique hotel,Private room,1.0,1.0,5,$199.00 
34923665,37.78969,-122.40644,Boutique hotel,Private room,1.0,1.0,5,$199.00 
34923683,37.78986,-122.40817,Boutique hotel,Private room,1.0,1.0,5,$199.00 
34923698,37.78988,-122.40597,Boutique hotel,Private room,1.0,1.0,5,$199.00 
34930371,37.76456,-122.38928,Apartment,Entire home/apt,2.0,2.0,30,$243.00 
34931081,37.78941,-122.4066,Boutique hotel,Private room,1.0,1.0,5,$199.00 
34931105,37.78941,-122.4066,Boutique hotel,Private room,1.0,1.0,5,$199.00 
34931134,37.78938,-122.40637,Boutique hotel,Private room,1.0,1.0,5,$199.00 
34931166,37.7894,-122.40758,Boutique hotel,Private room,1.0,1.0,5,$199.00 
34931183,37.79021,-122.40825,Boutique hotel,Private room,1.0,1.0,5,$199.00 
34932464,37.76357,-122.3873,Apartment,Entire home/apt,2.0,2.0,30,$207.00 
34932707,37.79722,-122.44219,Guest suite,Entire home/apt,1.0,1.0,4,$144.00 
34936364,37.78037,-122.45314,House,Private room,1.5,1.0,30,$105.00 
34937940,37.75745,-122.39883,Guest suite,Entire home/apt,1.0,1.0,1,$300.00 
34943598,37.80281,-122.41213,Condominium,Entire home/apt,3.0,3.0,180,$450.00 
34943897,37.80502,-122.40897,Condominium,Entire home/apt,3.0,3.0,180,$500.00 
34944117,37.80534,-122.409,Condominium,Entire home/apt,3.0,3.0,180,$500.00 
